timestep,demand_el,pv,wind,demand_heat
7662,249686.1751969,0.0,0.29645,1493833.1125449454
7663,279062.9197787,0.0,0.28993,1627427.943748152
7664,306381.2153293,0.0,0.25955,1709406.5901683012
7665,315870.3884416,0.023242,0.21107,1639572.928402989
7666,320162.6700537,0.061126,0.16594,1408818.2199610868
7667,324473.4130921,0.10684,0.18757,862293.9104934238
7668,328105.6987144,0.13757,0.32509,552596.8017950815
7669,324865.7184008,0.14793,0.66374,335000.2583826548
7670,325054.9480202,0.1438,0.78353,339496.90614618035
7671,322761.1158039,0.1125,0.72016,357483.49720028264
7672,322890.3457879,0.055421,0.58837,429429.8614166917
7673,326407.2474959,0.0,0.58216,701477.0511099886
7674,337327.1811456,0.0,0.60564,1261309.6976689217
7675,333164.1295175,0.0,0.56515,1596309.9560515764
7676,323130.3443296,0.0,0.45901,1463658.8470275723
7677,305864.2953932,0.0,0.31388,1281544.6126047869
7678,291339.7682606,0.0,0.21398,1162383.4468713594
7679,276949.0864687,0.0,0.19483,1031980.661729118
7680,252796.9255266,0.0,0.25634,962282.6213944716
7681,238258.5523243,0.0,0.3788,939799.3825768436
7682,236509.3321834,0.0,0.50461,892584.5810598251
7683,234898.5727398,0.0,0.60116,892584.5810598251
7684,236292.4104246,0.0,0.65719,944296.0303403692
7685,241180.0730345,0.0,0.6617,1005000.7751479642
7686,251860.0081424,0.0,0.63173,1106175.3498272896
7687,279205.9958324,0.0,0.58241,1205101.600624852
7688,307096.595598,0.0,0.54461,1265806.3454324475
7689,316562.6919275,0.038259,0.50507,1214094.896151903
7690,318759.6016558,0.16628,0.42436,1043222.2811379316
7691,321911.8901946,0.25531,0.38899,638523.9824206305
7692,327727.2394755,0.29065,0.43583,409194.94648082665
7693,326379.5553564,0.27685,0.42152,306281.99138564564
7694,324690.334851,0.20742,0.38402,310393.1590552517
7695,321219.5867088,0.12056,0.2974,326837.8297336756
7696,319244.2140959,0.040371,0.28122,392616.51244737126
7697,321653.4302265,0.0,0.29091,641342.1564585331
7698,332656.4402946,0.0,0.27242,1153182.531324478
7699,328885.6939751,0.0,0.25049,1459464.522710123
7700,318667.2945244,0.0,0.24083,1338185.0764567473
7701,301507.3987891,0.0,0.2499,1171682.785837705
7702,286710.5656188,0.0,0.27007,1062736.8425931465
7703,275181.4049015,0.0,0.26059,943512.9801745728
7704,251947.6999173,0.0,0.22085,879789.8812956802
7705,237995.4769997,0.0,0.17921,859234.0429476502
7706,230758.5978945,0.0,0.15046,816066.7824167875
7707,228266.3053456,0.0,0.1279,816066.7824167875
7708,231690.8999221,0.0,0.12033,863345.2106172562
7709,237446.2495676,0.0,0.11717,918845.9741569367
7710,251749.2395847,0.0,0.11279,1011347.2467230716
7711,282598.282913,0.0,0.1071,1101792.9354544033
7712,310368.8834076,0.0,0.092253,1157293.698994084
7713,318874.9855701,0.03933,0.067325,1110015.2707936151
7714,319507.2894205,0.20166,0.030568,953790.8993485878
7715,323601.1107,0.2998,0.015449,583785.8090840495
7716,327593.3941349,0.32646,0.014206,374116.2579341444
7717,325479.5608249,0.29408,0.014963,275197.3587440775
7718,323684.1871183,0.2288,0.015537,278891.2830225216
7719,320642.6671372,0.14042,0.018204,293666.9801362975
7720,319894.9793725,0.051051,0.022576,352769.7685914014
7721,323056.4986245,0.0,0.020685,576252.1874372631
7722,334604.120768,0.0,0.015092,1036145.76010354
7723,331668.7539881,0.0,0.010463,1311343.1188476176
7724,322156.5040929,0.0,0.0073769,1202372.35263352
7725,305024.3004971,0.0,0.0060544,1052768.4193565382
7726,290555.1576434,0.0,0.0060082,954879.4259777725
7727,278901.3822987,0.0,0.0066061,847755.6219028966
7728,255736.907663,0.0,0.0075302,790499.7955870145
7729,240944.6898493,0.0,0.007843,772030.1741947946
7730,233204.7368778,0.0,0.0074137,733243.9692711327
7731,229553.9898292,0.0,0.00622,733243.9692711327
7732,232129.3587965,0.0,0.0,775724.0984732388
7733,239333.9304056,0.0,0.0,825592.0762322325
7734,251527.7024692,0.0,0.0,908705.3724972224
7735,280341.3735492,0.0,0.0,989971.7066229904
7736,308305.8190199,0.0,0.011058,1039839.6843819842
7737,316682.6911983,0.027427,0.025193,997359.5551798784
7738,317721.1464271,0.12878,0.03538,856990.4325990065
7739,321630.3534437,0.19117,0.04198,524537.2475390472
7740,323836.4938852,0.20283,0.052796,336147.10933840345
7741,320056.5168526,0.17388,0.085689,132890.28036142985
7742,314545.7811054,0.13137,0.12859,130258.78966120354
7743,308471.9718565,0.076757,0.17747,143416.2431623352
7744,306856.5970562,0.025015,0.22299,202624.78391742773
7745,313756.5551316,0.0,0.24355,407881.05853508174
7746,328022.6222961,0.0,0.24735,911811.5276284248
7747,324325.7216818,0.0,0.23665,1169697.6162506056
7748,311942.7199987,0.0,0.2292,949968.1427817064
7749,294381.2882417,0.0,0.23829,786815.7193676739
7750,279492.1479399,0.0,0.25919,786815.7193676739
7751,270132.2048116,0.0,0.30191,627610.5320039806
7752,249270.7931055,0.0,0.37196,624979.0413037543
7753,233186.2754515,0.0,0.43119,580243.6993999067
7754,226470.931639,0.0,0.46603,505246.2144434561
7755,221338.6551308,0.0,0.50714,477615.5620910796
7756,220923.2730393,0.0,0.55784,460510.8725396085
7757,226692.4687545,0.0,0.60256,510509.1958439088
7758,225234.0160777,0.0,0.62107,547350.0656470774
7759,225760.1667269,0.0,0.61001,626294.7866538675
7760,237192.4049561,0.0,0.57285,693397.7995096389
7761,251961.545987,0.01948,0.51598,697345.0355599786
7762,262563.0200333,0.09583,0.43147,584190.9354502461
7763,267935.2950832,0.15422,0.39074,385513.3875831579
7764,270750.6625923,0.1776,0.37015,210519.2560181067
7765,266010.6913927,0.1683,0.34097,122157.31514288732
7766,258699.9665824,0.12741,0.3191,119738.3584073846
7767,252695.387682,0.074284,0.3205,131833.14208489822
7768,254481.5306754,0.023745,0.33644,186259.6686337094
7769,264861.4676062,0.0,0.29899,374938.2940029215
7770,284153.6580778,0.0,0.25277,838168.5088516922
7771,284005.9666675,0.0,0.25018,1075226.2689309588
7772,273967.566123,0.0,0.28983,873243.3815164816
7773,255903.0604996,0.0,0.32357,723268.0639153131
7774,245629.27677,0.0,0.32736,723268.0639153131
7775,243321.5984839,0.0,0.39375,576921.1814173985
7776,226097.0877567,0.0,0.51635,574502.2246818959
7777,207584.8925458,0.0,0.6037,533379.9601783496
7778,199891.09314,0.0,0.65109,464439.6932165221
7779,196351.1146491,0.0,0.68447,439040.6474937436
7780,199535.7106839,0.0,0.71289,423317.42871297593
7781,200292.6291618,0.0,0.70993,469277.6066875276
7782,197135.7252664,0.0,0.61421,503143.0009845656
7783,193161.9032578,0.0,0.3768,575711.7030496472
7784,197652.6452025,0.0,0.20016,637395.0998049666
7785,208872.5770294,0.027595,0.19562,641023.5349082205
7786,219437.1282231,0.17956,0.21927,537008.3952816037
7787,230763.2132511,0.26103,0.15996,354377.1617511484
7788,244364.6690693,0.26385,0.098825,193516.53884021757
7789,242809.2939044,0.20842,0.07216,113689.53044725567
7790,234501.6520746,0.18263,0.067264,111438.25261661696
7791,228921.6859788,0.12768,0.064038,122694.6417698106
7792,228044.7682301,0.052791,0.083429,173348.39295918195
7793,238858.5486787,0.0,0.11749,348948.06374900264
7794,258709.1972955,0.0,0.13584,780067.7683163187
7795,263855.3198735,0.0,0.1463,1000692.995718914
7796,258252.2769949,0.0,0.13697,812711.2968605803
7797,247733.8793669,0.0,0.10851,673132.0713609792
7798,242680.0639204,0.0,0.076755,673132.0713609792
7799,241895.4533032,0.0,0.051126,536929.7626073362
7800,225021.7096754,0.0,0.030857,534678.4847766976
7801,214923.3094955,0.0,0.01769,496406.7616558393
7802,210603.3357439,0.0,0.011139,432245.34348263545
7803,210077.1850947,0.0,0.0077216,408606.92626092886
7804,213912.5464062,0.0,0.0,393973.6203617772
7805,223526.334146,0.0,0.0,436747.89914391295
7806,238000.0923563,0.0,0.0,468265.7887728551
7807,275213.7123975,0.0,0.0,535804.1236920169
7808,309219.6596212,0.0,0.0,593211.7083733045
7809,321450.3545374,0.014463,0.0073912,596588.6251192626
7810,324141.1074189,0.071726,0.0087027,499783.67840179737
7811,330911.8355103,0.11379,0.010683,329812.2021885734
7812,336787.1844266,0.12486,0.011904,180102.22645109813
7813,336307.1873431,0.10997,0.011984,107735.60269628656
7814,336237.9569945,0.081595,0.011772,105602.224425073
7815,332997.9766809,0.045727,0.011963,116269.11578114096
7816,332065.6746533,0.012883,0.013567,164270.12688344688
7817,333597.9730353,0.0,0.013044,330673.6320381073
7818,340419.4700489,0.0,0.010439,739215.5709755109
7819,335102.5792778,0.0,0.0072846,948286.6415544434
7820,326005.7114741,0.0,0.0,770149.555908108
7821,308808.8928862,0.0,0.0,637880.1030928651
7822,295470.5123927,0.0,0.0,637880.1030928651
7823,285681.3411032,0.0,0.0,508810.7176844425
7824,262669.1732344,0.0,0.0057949,506677.33941322897
7825,246538.5020147,0.0,0.0060626,470409.9088025978
7826,241581.6090562,0.0,0.0063338,409608.6280730103
7827,243658.5195137,0.0,0.0066279,387208.1562252676
7828,245001.5882762,0.0,0.0063766,373341.1974623793
7829,250627.7079377,0.0,0.0,413875.3846154376
7830,259101.5026041,0.0,0.0,443742.6804124279
7831,292216.6860093,0.0,0.0,507744.0285488358
7832,322461.1176267,0.0,0.0,562145.1744647824
7833,330768.7594565,0.016257,0.0059149,565345.2418716028
7834,332291.8271254,0.11694,0.0060718,473609.9762094183
7835,335716.4217019,0.17788,0.0,312539.9167327917
7836,342796.3786836,0.18443,0.0,170670.26169708764
7837,341822.5384469,0.14946,0.0,98756.70373759464
7838,340451.7775449,0.11944,0.0,96801.12544576108
7839,338319.4828086,0.074198,0.0,106579.01690492888
7840,336450.2633969,0.025226,0.0,150579.52847118393
7841,338688.7113344,0.0,0.0,303114.6352342014
7842,348524.0361896,0.0,0.0,677607.8781203276
7843,344933.2887765,0.0,0.0066009,869254.5507200162
7844,333791.8180113,0.0,0.009599,705963.7633519141
7845,316627.3069195,0.0,0.014829,584717.9092582336
7846,303533.5403243,0.0,0.021508,584717.9092582336
7847,292064.3792425,0.0,0.03059,466405.4226023034
7848,272149.1156336,0.0,0.041993,464449.8443104698
7849,254495.3767451,0.0,0.049123,431205.0133492994
7850,246732.3469908,0.0,0.056841,375471.032032043
7851,243123.1381513,0.0,0.067253,354937.45996779064
7852,244872.3582922,0.0,0.077522,342226.20107087254
7853,246963.1148194,0.0,0.087428,379382.1886157102
7854,258399.9684052,0.0,0.10051,406760.2847013799
7855,290827.4636811,0.0,0.126,465427.6334563867
7856,320610.3596412,0.0,0.17113,515294.8798981423
7857,329591.8435306,0.010635,0.25388,518228.24733589264
7858,331539.5240041,0.067343,0.39865,434138.3807870497
7859,336261.0337774,0.099965,0.5827,286492.21975361614
7860,340585.6228855,0.096092,0.75296,156446.26334668457
7861,338014.8692748,0.06688,0.85832,31834.45325337947
7862,335393.3467418,0.049641,0.92652,29181.582148931186
7863,331530.2932909,0.027287,0.96096,30065.87251708061
7864,329545.6899649,0.0064174,0.97439,63668.90650675894
7865,333754.8951587,0.0,0.97821,171552.3314209894
7866,345551.7465572,0.0,0.9803,546491.4475163475
7867,341804.0770206,0.0,0.97664,922314.8539798552
7868,333205.6677266,0.0,0.96928,664986.3568483711
7869,316594.9994235,0.0,0.92131,538532.8342030027
7870,302153.5487092,0.0,0.82248,502276.9291088761
7871,290130.5448387,0.0,0.73389,417385.0537665308
7872,267902.9875872,0.0,0.70946,514656.9942629681
7873,250876.9371926,0.0,0.76528,475748.2180643932
7874,244470.8222704,0.0,0.82001,359906.1798368179
7875,242412.3732392,0.0,0.8215,343988.9532101282
7876,242458.526805,0.0,0.78179,309501.6288523004
7877,246210.8116981,0.0,0.69671,356369.0183642202
7878,255386.1405636,0.0,0.64885,457178.1203332552
7879,286825.9495331,0.0,0.6987,445682.3455473126
7880,317568.8396602,0.0,0.80936,465136.7336466001
7881,325599.5600957,0.010624,0.90998,469558.18548734713
7882,324939.5641059,0.077147,0.96248,414732.1826620825
7883,328013.391583,0.13493,0.98563,215766.8498284609
7884,331931.8293127,0.16081,0.99447,96387.65012828785
7885,331341.0636715,0.15572,0.99718,29827.13420449897
7886,330482.6073491,0.11786,0.99789,27341.539687457385
7887,328830.3096962,0.067472,0.99808,28170.071193137912
7888,329716.4581581,0.018977,0.99746,59654.26840899794
7889,335231.8092618,0.0,0.99678,160735.11210202222
7890,344504.0606153,0.0,0.99581,512032.4705105656
7891,340802.5446444,0.0,0.99419,864158.3604247895
7892,332628.7481551,0.0,0.99088,623055.6922717562
7893,316235.0016108,0.0,0.98571,504575.6869594409
7894,302130.4719263,0.0,0.97962,470605.8952265393
7895,290518.2347908,0.0,0.97197,391066.8706812087
7896,269162.9799314,0.0,0.96025,482205.33630606666
7897,254218.4553508,0.0,0.94354,445749.9500561234
7898,247221.5747874,0.0,0.92523,337212.32281197445
7899,244498.5144098,0.0,0.91414,322298.7557097249
7900,245523.1235689,0.0,0.9003,289986.0269881844
7901,251126.1664475,0.0,0.88159,333898.19678925234
7902,260513.8017152,0.0,0.86751,428350.7884368324
7903,288529.0161082,0.0,0.86149,417579.8788629855
7904,316996.5354452,0.0,0.85873,435807.5719879571
7905,323688.8024749,0.0,0.8357,439950.2295163597
7906,324454.9516658,0.019561,0.8052,388581.27616416704
7907,327044.1667028,0.026911,0.80236,202161.68738604852
7908,329245.6917877,0.019225,0.79896,90309.93411917744
7909,327764.1623281,0.0037827,0.77092,28200.11191752568
7910,322096.5044575,0.0021476,0.71263,25850.10259106521
7911,318422.680626,4.0037e-05,0.65242,26633.4390332187
7912,316784.2290429,0.0,0.59423,56400.22383505136
7913,324261.1066898,0.0,0.49993,151967.26977777728
7914,335453.3463773,0.0,0.40127,484101.92125085753
7915,330745.6826737,0.0,0.34087,817019.9091660914
7916,319862.6718765,0.0,0.28688,589069.0044994253
7917,303593.5399597,0.0,0.23582,477051.8932714761
7918,291159.7693543,0.0,0.19523,444935.099143183
7919,284121.3505818,0.0,0.15123,369734.8006964478
7920,266661.4566693,0.0,0.10992,455901.8093333319
7921,251306.1653538,0.0,0.07997,421435.00587857823
7922,241775.4540323,0.0,0.064241,318817.9319564709
7923,236393.9482691,0.0,0.054622,304717.875997708
7924,237340.0963664,0.0,0.05212,274167.75475372194
7925,237732.4016751,0.0,0.050423,315684.58618785697
7926,235046.2641501,0.0,0.045506,404984.940593355
7927,231713.976705,0.0,0.039406,394801.5668453595
7928,245347.7400191,0.0,0.035897,412034.9685727363
7929,259692.2682454,0.011107,0.032796,415951.65078350384
7930,272712.1891354,0.12438,0.021789,367384.79136998736
7931,277424.4681956,0.19337,0.019175,191134.09188545184
7932,278509.07699,0.19448,0.020287,85383.67219473053
7933,274775.2535232,0.14664,0.021257,30111.440874663796
7934,268313.7543222,0.12779,0.020308,27602.15413510848
7935,264635.3151342,0.086609,0.017426,28438.583048293585
7936,265867.6153389,0.030703,0.016154,60222.88174932759
7937,276801.3950584,0.0,0.013611,162267.20915791046
7938,293375.140509,0.0,0.0093208,516913.0683483951
7939,292045.9178162,0.0,0.0,872395.356452065
7940,283142.8949885,0.0,0.0,628994.5427151994
7941,266712.2255916,0.0,0.0,509385.2081297292
7942,258049.2013057,0.0,0.0,475091.6226891399
7943,258524.5830326,0.0,0.007987,394794.4470233697
7944,245850.8138855,0.0,0.0099243,486801.6274737314
7945,234224.7306802,0.0,0.011191,449998.7552935867
7946,223563.2569986,0.0,0.011182,340426.56766633794
7947,218144.8283828,0.0,0.01157,325370.84722900594
7948,218144.8283828,0.0,0.012754,292750.11961478693
7949,218754.0554504,0.0,0.01487,337080.85201359744
7950,213566.3946633,0.0,0.017695,432433.7481166995
7951,206352.592341,0.0,0.021531,421560.1722452932
7952,211946.4045064,0.0,0.026422,439961.6083353655
7953,222870.9535127,0.011801,0.030849,444143.75290129095
7954,235383.1851798,0.1466,0.028445,392285.1602838144
7955,245661.584266,0.20772,0.02574,204088.65481716572
7956,255713.8308802,0.17364,0.025176,91170.75153717647
7957,254998.4506115,0.081886,0.025997,30232.578789497948
7958,247812.3404287,0.07845,0.028631,27713.197223706447
7959,243792.3648543,0.057578,0.032876,28552.99107897028
7960,242347.7582472,0.020516,0.03873,60465.157578995895
7961,253507.6904387,0.0,0.044329,162920.0079211834
7962,273358.3390555,0.0,0.047846,518992.60255304805
7963,279072.1504918,0.0,0.052992,875904.9910401766
7964,274742.9460272,0.0,0.060821,631524.9791584015
7965,266647.6105996,0.0,0.073414,511434.4578556736
7966,262710.7114436,0.0,0.089588,477002.90978985647
7967,263947.6270049,0.0,0.1038,396382.6996845286
7968,251352.3189195,0.0,0.11594,488760.0237635501
7969,243515.44346,0.0,0.12443,451809.0941319416
7970,237880.0930854,0.0,0.12431,341796.0990923795
7971,237317.0195836,0.0,0.11772,326679.8096976305
7972,237100.0978247,0.0,0.11024,293927.8493423412
7973,242075.4522095,0.0,0.097007,338436.9236713242
7974,254209.2246377,0.0,0.085635,434173.4231714011
7975,289502.8563449,0.0,0.082102,423256.1030529712
7976,323134.9596862,0.0,0.082893,441731.5678687756
7977,333713.3569496,0.0080064,0.084783,445930.53714509465
7978,337821.0242988,0.13956,0.09261,393863.3181187371
7979,344153.2935158,0.21215,0.1103,204909.70068437496
7980,348860.9572194,0.19758,0.13827,91537.53022375768
7981,348948.6489943,0.12487,0.17073,32452.837014415763
7982,347568.6573792,0.12919,0.20838,29748.43392988112
7983,343474.8360997,0.10148,0.25435,30649.901624726
7984,340904.082489,0.039499,0.30183,64905.67402883153
7985,345833.2833081,0.0,0.34158,174884.73279990716
7986,354630.1529346,0.0,0.36027,557107.0354141374
7987,350010.1810059,0.0,0.35209,940230.8057232124
7988,343299.4525499,0.0,0.33037,677903.7065233515
7989,326813.3988742,0.0,0.31157,548993.8261605334
7990,312819.6377474,0.0,0.30201,512033.6506718932
7991,302499.7004521,0.0,0.30017,425492.7519667845
7992,284896.7304859,0.0,0.3125,524654.1983997215
7993,273021.4180258,0.0,0.3415,484989.6198265468
7994,265922.9996178,0.0,0.37221,366897.35180186713
7995,259433.8082773,0.0,0.38751,350670.93329465925
7996,257130.7453478,0.0,0.39286,315513.69319570885
7997,258667.6590864,0.0,0.40606,363291.4810224876
7998,265743.0007115,0.0,0.4313,466058.7982348042
7999,295078.2070841,0.0,0.46142,454339.7182018208
8000,324459.5670224,0.0,0.49577,474172.0074884082
8001,330473.3766359,0.0036056,0.50185,478679.3459626325
8002,331576.4468567,0.13498,0.49967,422788.3488822498
8003,334701.043256,0.23329,0.46497,219958.1175421513
8004,339427.1683859,0.25983,0.44339,98259.97873809218
8005,336741.0308609,0.22726,0.45159,94853.9462311874
8006,335859.4977556,0.19394,0.45435,92975.6502662134
8007,332614.9020854,0.12818,0.45421,102367.13009108344
8008,331996.4443047,0.042056,0.46421,144628.7893029986
8009,339708.7051368,0.0,0.4385,291135.87457097124
8010,351533.2486747,0.0,0.40454,650829.5518634936
8011,349054.8021954,0.0,0.39603,834902.5564309466
8012,340830.2367838,0.0,0.40676,678064.8433556169
8013,326434.9396353,0.0,0.4199,561610.4935272282
8014,312584.2545623,0.0,0.4137,561610.4935272282
8015,304262.7666627,0.0,0.40393,447973.5876463009
8016,284795.1926413,0.0,0.38801,446095.2916813269
8017,277821.3888608,0.0,0.36456,414164.2602767687
8018,273275.2626372,0.0,0.35471,360632.82527500944
8019,268590.6757165,0.0,0.36576,340910.7176427824
8020,268369.138601,0.0,0.38453,328701.7938704514
8021,272430.6523845,0.0,0.42536,364389.4172049575
8022,281762.9033734,0.0,0.50611,390685.5607145936
8023,310599.6512362,0.0,0.56834,447034.43966381386
