timestep,heat_demand,electricity_demand,PV,COP_AIR-HP,electricity_price_buy,electricity_price_sell
1164,6.818278456,0.449096103,0.183176531,2.128874783,0.186035639,-0.082985639
1165,6.666423702,0.496064742,0.161744868,2.17039539,0.182466452,-0.079416452
1166,6.742351079,0.491415321,0.223292435,2.254333333,0.182092932,-0.079042932
1167,6.879020358,0.437804652,0.113046967,2.24606055,0.18586963,-0.08281963
1168,7.13717344,0.397857587,0.061196583,2.27106308,0.191306416,-0.088256416
1169,7.349770096,0.549390753,0.023619044,2.221602541,0.198673054,-0.095623054
1170,7.638294128,0.477087514,0,2.110522414,0.202906276,-0.099856276
1171,7.714221505,0.630708175,0,2.060779461,0.211206713,-0.108156713
1172,7.668665079,0.709938103,0,2.033393688,0.208758084,-0.105708084
1173,7.258657243,0.638488839,0,2.010021346,0.200768914,-0.097718914
1174,6.37789967,0.535062946,0,1.987180195,0.184313299,-0.081263299
1175,4.434158818,0.442833617,0,1.964852327,0.180681858,-0.077631858
1176,3.553401245,0.394441686,0,1.949208599,0.167484164,-0.064434164
1177,3.085101285,0.296708961,0,1.91865674,0.167940688,-0.064890688
1178,3.15427396,0.163678592,0,1.900781056,0.166571116,-0.063521116
1179,3.278784774,0.150109874,0,1.909677067,0.166550365,-0.063500365
1180,3.541640938,0.146124656,0,1.897834109,0.167753928,-0.064703928
1181,4.454720242,0.14849681,0,1.886137134,0.167919937,-0.064869937
1182,6.433058734,0.177911513,0,1.883235385,0.172111657,-0.069061657
1183,7.94102304,0.201538162,0,1.88904784,0.186326154,-0.083276154
1184,7.512152457,0.189772281,0.025060403,1.891967543,0.194066311,-0.091016311
1185,7.193958154,0.50669199,0.061331519,1.955436102,0.190082102,-0.087032102
1186,6.792756642,0.4675989,0.090237158,2.043577629,0.184811325,-0.081761325
1187,6.405389664,0.441125667,0.09298343,2.103269759,0.178897264,-0.075847264
1188,6.211706176,0.449096103,0.081456839,2.205590991,0.168687727,-0.065637727
1189,6.073360826,0.496064742,0.093120509,2.233764599,0.168397212,-0.065347212
1190,6.142533501,0.629379769,0.107352963,2.209572202,0.168604723,-0.065554723
1191,6.267044315,0.516655035,0.098590759,2.279521415,0.172090906,-0.069040906
1192,6.502231409,0.397857587,0.046626241,2.318376894,0.173709491,-0.070659491
1193,6.695914898,0.399375765,0.017707769,2.288042991,0.182072181,-0.079022181
1194,6.958771061,0.488284079,0,2.25849262,0.198714556,-0.095664556
1195,7.027943735,0.630708175,0,2.189808587,0.205292652,-0.102242652
1196,6.986440131,0.709938103,0,2.197671454,0.20182722,-0.09877722
1197,6.612907688,0.652626874,0,2.151323374,0.186222399,-0.083172399
1198,5.810504663,0.514377767,0,2.13630541,0.179436792,-0.076386792
1199,4.039684194,0.442833617,0,2.099662093,0.175514836,-0.072464836
1200,3.237281169,0.327926501,0,2.11782526,0.167110644,-0.064060644
1201,2.484374114,0.221274479,0,2.092483761,0.166218347,-0.063168347
1202,2.574480947,0.163678592,0,2.036777038,0.165429806,-0.062379806
1203,2.7160774,0.150109874,0,2.040171667,0.161424845,-0.058374845
1204,3.140866756,0.150679191,0,2.000168301,0.165803325,-0.062753325
1205,4.376617611,0.146978632,0,1.971180354,0.167878434,-0.064828434
1206,6.436202369,0.177911513,0,1.987180195,0.172028653,-0.068978653
1207,8.07099777,0.341874764,0,1.961703526,0.194979359,-0.091929359
1208,7.401632724,0.491130663,0.019140921,1.968011254,0.206475464,-0.103425464
1209,6.758012487,0.50669199,0.046986072,2.00672623,0.206309455,-0.103259455
1210,6.230243893,0.4675989,0.081846655,2.081807823,0.203196792,-0.100146792
1211,5.753964917,0.561156635,0.139379993,2.162726148,0.201142434,-0.098092434
1212,5.586623656,0.769621485,0.167670146,2.158911817,0.196245176,-0.093195176
1213,5.470772013,0.496064742,0.084527408,2.241946886,0.183815272,-0.080765272
1214,5.509389227,0.491415321,0.061376498,2.266857407,0.186533665,-0.083483665
1215,5.702475299,0.437804652,0.043965961,2.275284387,0.187633473,-0.084583473
1216,6.011413012,0.397857587,0.023505249,2.309628302,0.18852577,-0.08547577
1217,6.255988702,0.399375765,0.008837009,2.209572202,0.196369683,-0.093319683
1218,6.616416035,0.685077934,0,2.147549123,0.200872669,-0.097822669
1219,6.796629701,0.593607695,0,2.088912969,0.205624669,-0.102574669
1220,6.770884892,0.709938103,0,2.099662093,0.205811429,-0.102761429
1221,6.371840345,0.638488839,0,2.050423786,0.198361787,-0.095311787
1222,5.419282394,0.535062946,0,2.040171667,0.184479307,-0.081429307
1223,3.552783707,0.442833617,0,2.019971947,0.182839971,-0.079789971
1224,2.741822209,0.327926501,0,1.993653094,0.176324129,-0.073274129
1225,2.44795236,0.254484629,0,1.993653094,0.170098801,-0.067048801
1226,2.536738197,0.213588702,0,1.968011254,0.167753928,-0.064703928
1227,2.676258798,0.150109874,0,1.949208599,0.166695622,-0.063645622
1228,3.0948206,0.146124656,0,1.939941363,0.166425858,-0.063375858
1229,4.312454935,0.14849681,0,1.924690252,0.167919937,-0.064869937
1230,6.341845492,0.177911513,0,1.90373717,0.171696635,-0.068646635
1231,7.952674247,0.341874764,0,1.88904784,0.187156198,-0.084106198
1232,7.293122316,0.311036768,0.023625192,1.900781056,0.196348931,-0.093298931
1233,6.658937767,0.335991823,0.067576411,1.952317384,0.19784301,-0.09479301
1234,6.138906437,0.4675989,0.105176455,2.030021559,0.189957595,-0.086907595
1235,5.66960987,0.441125667,0.20159003,2.11416753,0.182694714,-0.079644714
1236,5.504721887,0.449096103,0.302167014,2.193732975,0.176469386,-0.073419386
1237,5.390568669,0.496064742,0.402638221,2.233764599,0.168666976,-0.065616976
1238,5.428619741,0.491415321,0.215075265,2.296628518,0.170140303,-0.067090303
1239,5.618875106,0.58241113,0.133615188,2.349525912,0.174249019,-0.071199019
1240,5.92328369,0.442548959,0.108792365,2.25849262,0.18205143,-0.07900143
1241,6.164273819,0.399375765,0.058827212,2.217577899,0.189127552,-0.086077552
1242,6.519417166,0.488284079,0.002953816,2.185898214,0.198071272,-0.095021272
1243,6.69698884,0.630708175,0,2.166553982,0.203238294,-0.100188294
1244,6.671621458,0.709938103,0,2.14004021,0.202989281,-0.099939281
1245,6.278427037,0.638488839,0,2.110522414,0.199689857,-0.096639857
1246,5.339833905,0.508969257,0,2.085354344,0.188774783,-0.085724783
1247,3.500698712,0.435527385,0,2.085354344,0.186595919,-0.083545919
1248,2.70162618,0.327926501,0,2.060779461,0.181636408,-0.078586408
1249,2.318717317,0.221274479,0,2.064254637,0.179125526,-0.076075526
1250,2.402815873,0.163678592,0,2.064254637,0.176718399,-0.073668399
1251,2.534970746,0.150109874,0,2.060779461,0.175722347,-0.072672347
1252,2.931435365,0.146124656,0,2.074750847,0.17520357,-0.07215357
1253,4.084786984,0.14602977,0,2.057315966,0.174705543,-0.071655543
1254,6.007039682,0.146599087,0,2.060779461,0.180204583,-0.077154583
1255,7.532827761,0.341874764,0.002978447,2.067741554,0.197635499,-0.094585499
1256,6.908095634,0.491130663,0.01783845,2.064254637,0.207243254,-0.104193254
1257,6.307391666,0.50669199,0.032609396,2.088912969,0.213302573,-0.110252573
1258,5.814814412,0.4675989,0.070879404,2.099662093,0.208467569,-0.105417569
1259,5.370293475,0.441125667,0.102884709,2.092483761,0.205396407,-0.102346407
1260,5.214110444,0.588294071,0.11152395,2.162726148,0.203155289,-0.100105289
1261,5.105983729,0.784518609,0.064822152,2.241946886,0.199814364,-0.096764364
1262,5.142025968,0.491415321,0.073543478,2.262667283,0.194709595,-0.091659595
1263,5.322237158,0.437804652,0.055991101,2.155110915,0.188256006,-0.085206006
1264,5.610575063,0.397857587,0.035409352,2.182001783,0.185911133,-0.082861133
1265,5.838842571,0.399375765,0.017729216,2.132583624,0.189459569,-0.086409569
1266,6.175236793,0.488284079,0.002957028,2.13630541,0.197677001,-0.094627001
1267,6.343433904,0.794766312,0,2.11782526,0.201785717,-0.098735717
1268,6.319405745,0.669042176,0,2.099662093,0.197780757,-0.094730757
1269,5.946969285,0.638488839,0,2.081807823,0.188629526,-0.085579526
1270,5.057927412,0.535062946,0,2.096066781,0.182321194,-0.079271194
1271,3.315885904,0.442833617,0,2.092483761,0.185558364,-0.082508364
1272,2.558998904,0.327926501,0,2.040171667,0.175224321,-0.072174321
1273,2.43622327,0.221274479,0,2.030021559,0.171987151,-0.068937151
1274,2.5245837,0.200779073,0,2.019971947,0.168874487,-0.065824487
1275,2.663435803,0.171079711,0,2.019971947,0.167878434,-0.064828434
1276,3.079992114,0.146124656,0,2.019971947,0.167774679,-0.064724679
1277,4.291792289,0.14849681,0,2.016644152,0.166944635,-0.063894635
1278,6.311459249,0.177911513,0,1.993653094,0.167816181,-0.064766181
1279,7.914569898,0.341874764,0,1.968011254,0.17045157,-0.06740157
1280,7.258178136,0.491130663,0.008910903,1.968011254,0.178357735,-0.075307735
1281,6.627032212,0.45431484,0.035563565,1.974359677,0.183462504,-0.080412504
1282,6.109492553,0.525669218,0.064963514,2.016644152,0.179623552,-0.076573552
1283,5.642444569,0.441125667,0.099901568,2.081807823,0.178004967,-0.074954967
1284,5.478346628,0.449096103,0.108620935,2.147549123,0.171945648,-0.068895648
1285,5.364740362,0.496064742,0.096920991,2.209572202,0.167048391,-0.063998391
1286,5.402609117,0.491415321,0.070699489,2.241946886,0.166342854,-0.063292854
1287,5.591952895,0.437804652,0.059006472,2.24606055,0.166965386,-0.063915386
1288,5.894902939,0.545690194,0.041376784,2.225641818,0.166695622,-0.063645622
1289,6.13473839,0.404974047,0.01481613,2.182001783,0.18091012,-0.07786012
1290,6.488180108,0.488284079,0,2.106889845,0.191596932,-0.088546932
1291,6.664900967,0.630708175,0,2.064254637,0.200063377,-0.097013377
1292,6.63965513,0.709938103,0,2.030021559,0.198818311,-0.095768311
1293,6.248344657,0.638488839,0,1.996905383,0.190559377,-0.087509377
1294,5.314248688,0.535062946,0,1.974359677,0.176780653,-0.073730653
1295,3.483925505,0.464942088,0,1.968011254,0.179353788,-0.076303788
1296,2.68868164,0.321189585,0,1.943020635,0.173979255,-0.070929255
1297,3.16048776,0.221274479,0,1.939941363,0.171530627,-0.068480627
1298,3.231350715,0.163678592,0,1.92166876,0.169746033,-0.066696033
1299,3.358904032,0.150109874,0,1.90373717,0.169766784,-0.066716784
1300,3.628183259,0.146124656,0,1.857515933,0.168189701,-0.065139701
1301,4.563574255,0.14849681,0,1.851895613,0.168189701,-0.065139701
1302,6.590254747,0.152102483,0,1.851895613,0.169912041,-0.066862041
1303,8.13506715,0.155423498,0,1.860338906,0.169787535,-0.066737535
1304,7.695716834,0.491130663,0.014794711,1.860338906,0.171862644,-0.068812644
1305,7.369747244,0.50669199,0.038418559,1.93076183,0.174207517,-0.071157517
1306,6.958742109,0.4675989,0.061938732,1.949208599,0.175618591,-0.072568591
1307,6.561909565,0.441125667,0.111401865,2.023310744,0.171177858,-0.068127858
1308,6.363493293,0.449096103,0.163004273,2.078273345,0.169953544,-0.066903544
1309,6.221767385,0.63232124,0.199777416,2.110522414,0.170119552,-0.067069552
1310,6.292630339,0.656706978,0.245745748,2.221602541,0.165678819,-0.062628819
1311,6.420183657,0.437804652,0.495040358,2.162726148,0.164724269,-0.061674269
1312,6.661117701,0.397857587,0.333470741,2.162726148,0.166197596,-0.063147596
1313,6.859533973,0.399375765,0.046851903,2.125178819,0.169912041,-0.066862041
1314,7.128813199,0.488284079,0.005890918,2.11416753,0.180972373,-0.077922373
1315,7.199676154,0.630708175,0,2.030021559,0.198880565,-0.095830565
1316,7.157158381,0.79751801,0,2.026660596,0.199855866,-0.096805866
1317,6.774498428,0.607745729,0,2.003441899,0.196805455,-0.093755455
1318,5.952488159,0.535062946,0,2.00672623,0.185309351,-0.082259351
1319,4.138396529,0.442833617,0,1.964852327,0.191928949,-0.088878949
1320,3.31638626,0.327926501,0,1.955436102,0.184562312,-0.081512312
1321,2.503394995,0.221274479,0,1.949208599,0.173356723,-0.070306723
1322,2.594191705,0.163678592,0,1.9585648,0.169870539,-0.066820539
1323,2.736872248,0.15978826,0,1.92166876,0.169829037,-0.066779037
1324,3.16491388,0.156182587,0,1.906702492,0.168521718,-0.065471718
1325,4.410125898,0.14849681,0,1.877458589,0.167878434,-0.064828434
1326,6.485479261,0.177911513,0,1.866010671,0.176199622,-0.073149622
1327,8.132790994,0.341874764,0.003024496,1.877458589,0.196846958,-0.093796958
1328,7.458301151,0.491130663,0.030188968,1.894896285,0.211082206,-0.108032206
1329,6.809753225,0.50669199,0.312855528,1.987180195,0.208405315,-0.105355315
1330,6.277943925,0.537814644,0.46430727,2.060779461,0.198299534,-0.095249534
1331,5.79801846,0.66107174,0.550258988,2.128874783,0.18680343,-0.08375343
1332,5.629395999,0.449096103,0.770863293,2.158911817,0.179893316,-0.076843316
1333,5.512657372,0.496064742,0.732790582,2.237848263,0.176241124,-0.073191124
1334,5.551570248,0.491415321,0.763223886,2.318376894,0.173937753,-0.070887753
1335,5.746134626,0.437804652,0.685404072,2.400201961,0.171655133,-0.068605133
1336,6.05743763,0.397857587,0.444947954,2.433604374,0.180204583,-0.077154583
1337,6.303885842,0.549390753,0.151587056,2.363133205,0.185184844,-0.082134844
1338,6.667072681,0.477087514,0.006974682,2.313994329,0.199191831,-0.096141831
1339,6.8486661,0.630708175,0,2.213567812,0.207326259,-0.104276259
1340,6.822724183,0.709938103,0,2.205590991,0.205935936,-0.102885936
1341,6.420624469,0.638488839,0,2.221602541,0.198071272,-0.095021272
1342,5.460773538,0.535062946,0,2.166553982,0.182466452,-0.079416452
1343,3.579984552,0.442833617,0,2.143788091,0.181034626,-0.077984626
1344,2.762814165,0.394441686,0,2.081807823,0.176884408,-0.073834408
1345,2.358916879,0.296708961,0,2.050423786,0.170036548,-0.066986548
1346,2.44447345,0.163678592,0,2.033393688,0.169829037,-0.066779037
1347,2.578919489,0.150109874,0,2.003441899,0.16949702,-0.06644702
1348,2.982257608,0.146124656,0,1.977549273,0.167504915,-0.064454915
1349,4.155604864,0.14849681,0,1.961703526,0.169351762,-0.066301762
1350,6.111183624,0.177911513,0,1.939941363,0.17483005,-0.07178005
1351,7.663424264,0.201538162,0.011667787,1.933812006,0.194190818,-0.091140818
1352,7.027861167,0.189772281,0.189756416,1.943020635,0.203113787,-0.100063787
1353,6.416742805,0.50669199,0.459118117,1.977549273,0.200706661,-0.097656661
1354,5.915625748,0.4675989,0.632099427,2.081807823,0.196639447,-0.093589447
1355,5.46339816,0.441125667,0.795859485,2.14004021,0.185164093,-0.082114093
1356,5.304507385,0.449096103,0.749195034,2.221602541,0.179561299,-0.076511299
1357,5.19450608,0.496064742,0.778495498,2.300945489,0.174560286,-0.071510286
1358,5.231173182,0.629379769,0.795635364,2.372292636,0.173979255,-0.070929255
1359,5.414508691,0.516655035,0.25155353,2.419175889,0.171717386,-0.068667386
1360,5.707845505,0.397857587,0.089954428,2.358579961,0.179063273,-0.076013273
1361,5.940070482,0.399375765,0.042246373,2.318376894,0.190331115,-0.087281115
1362,6.282296765,0.488284079,0.006062265,2.250189338,0.203985333,-0.100935333
1363,6.453409907,0.630708175,0,2.158911817,0.213759097,-0.110709097
1364,6.428965172,0.709938103,0,2.11782526,0.207056494,-0.104006494
1365,6.050071788,0.652626874,0,2.096066781,0.198714556,-0.095664556
1366,5.145616611,0.514377767,0,2.067741554,0.19176294,-0.08871294
1367,3.37337336,0.442833617,0,2.060779461,0.190165106,-0.087115106
1368,2.603364224,0.327926501,0,2.019971947,0.178980268,-0.075930268
1369,2.161865688,0.221274479,0,2.010021346,0.178087971,-0.075037971
1370,2.240275324,0.163678592,0,1.980749191,0.174850801,-0.071800801
1371,2.363490467,0.150109874,0,1.971180354,0.173107709,-0.070057709
1372,2.733135895,0.150679191,0,1.971180354,0.171883395,-0.068833395
1373,3.808468051,0.146978632,0,1.946109698,0.174311273,-0.071261273
1374,5.60068831,0.177911513,0,1.93076183,0.179125526,-0.076075526
1375,7.02326314,0.341874764,0.006109386,1.933812006,0.198548547,-0.095498547
1376,6.440791556,0.491130663,0.108383257,1.933812006,0.214879656,-0.111829656
1377,5.880722725,0.50669199,0.324759439,2.000168301,0.205500163,-0.102450163
1378,5.421466284,0.4675989,0.536858697,2.13630541,0.1967017,-0.0936517
1379,5.007015349,0.561156635,0.669475606,2.182001783,0.185537613,-0.082487613
1380,4.861397453,0.769621485,0.670906553,2.241946886,0.177693701,-0.074643701
1381,4.760585063,0.496064742,0.407161129,2.358579961,0.175286574,-0.072236574
1382,4.794189193,0.491415321,0.26185325,2.443319361,0.175182819,-0.072132819
1383,4.962209842,0.437804652,0.209158292,2.493081466,0.176178871,-0.073128871
1384,5.231042881,0.397857587,0.157360129,2.534374741,0.177340932,-0.074290932
1385,5.443869037,0.399375765,0.078022117,2.513558522,0.186305403,-0.083255403
1386,5.757507582,0.685077934,0.009077967,2.428775794,0.196639447,-0.093589447
1387,5.914326855,0.593607695,0,2.292327715,0.200872669,-0.097822669
1388,5.891924102,0.709938103,0,2.209572202,0.200582154,-0.097532154
1389,5.544681427,0.638488839,0,2.155110915,0.189936844,-0.086886844
1390,4.715779557,0.535062946,0,2.11416753,0.179333037,-0.076283037
1391,3.091579947,0.442833617,0,2.088912969,0.178938766,-0.075888766
1392,2.38589322,0.327926501,0,2.078273345,0.168189701,-0.065139701
1393,1.794261942,0.254484629,0,2.064254637,0.154846749,-0.051796749
1394,1.8593388,0.213588702,0,2.013327303,0.156154068,-0.053104068
1395,1.961602435,0.150109874,0,1.987180195,0.154888251,-0.051838251
1396,2.268393337,0.146124656,0,1.971180354,0.150343763,-0.047293763
1397,3.160875961,0.14849681,0,1.955436102,0.15314516,-0.05009516
1398,4.648347001,0.177911513,0,1.946109698,0.161383343,-0.058333343
1399,5.82902714,0.341874764,0.009183988,1.92772126,0.181138382,-0.078088382
1400,5.345599051,0.311036768,0.161928119,1.964852327,0.194460582,-0.091410582
1401,4.880764351,0.335991823,0.419660989,2.106889845,0.191555429,-0.088505429
1402,4.499599897,0.4675989,0.647021167,2.27106308,0.181657159,-0.078607159
1403,4.155622219,0.441125667,0.792974935,2.400201961,0.181179884,-0.078129884
1404,4.034765197,0.449096103,0.770271557,2.488014228,0.173750993,-0.070700993
1405,3.951094951,0.496064742,0.747283365,2.544912682,0.171904146,-0.068854146
1406,3.978985033,0.491415321,0.783115621,2.626830472,0.169995046,-0.066945046
1407,4.118435443,0.58241113,0.584439854,2.610027719,0.172007902,-0.068957902
1408,4.341556099,0.442548959,0.211484091,2.615604701,0.177506941,-0.074456941
1409,4.518193285,0.399375765,0.088388696,2.571644958,0.181719412,-0.078669412
1410,4.778500717,0.488284079,0.008991222,2.493081466,0.192717491,-0.089667491
1411,4.908654433,0.630708175,0,2.381523346,0.19879756,-0.09574756
1412,4.890061045,0.709938103,0,2.318376894,0.198818311,-0.095768311
1413,4.601863531,0.638488839,0,2.279521415,0.193775796,-0.090725796
1414,3.913908175,0.508969257,0,2.225641818,0.184769823,-0.081719823
1415,2.565887545,0.435527385,0,2.221602541,0.182715465,-0.079665465
1416,1.980195823,0.327926501,0,2.209572202,0.179042521,-0.075992521
1417,1.933187429,0.221274479,0,2.197671454,0.174809299,-0.071759299
1418,2.003303036,0.163678592,0,2.201624101,0.170036548,-0.066986548
1419,2.113484703,0.150109874,0,2.205590991,0.169144251,-0.066094251
